"","Time","Status","Event.Data","File"
"1594","Feb 02, 2022 09:24:12 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: d433bebc-63fb-4ab5-96c6-f021e9224c0a, queues: null, hungupBy: null"," ilyadushenko .csv"
"1595","Feb 02, 2022 09:24:13 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1596","Feb 02, 2022 09:29:07 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," ilyadushenko .csv"
"1597","Feb 02, 2022 09:29:29 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1598","Feb 02, 2022 09:29:58 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," ilyadushenko .csv"
"1599","Feb 02, 2022 09:30:19 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1600","Feb 02, 2022 09:30:43 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," ilyadushenko .csv"
"1601","Feb 02, 2022 09:31:14 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," ilyadushenko .csv"
"1602","Feb 02, 2022 09:31:15 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," ilyadushenko .csv"
"1603","Feb 02, 2022 09:31:16 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," ilyadushenko .csv"
"1604","Feb 02, 2022 09:31:20 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," ilyadushenko .csv"
"1605","Feb 02, 2022 09:55:57 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: e460a93c-e1ee-413c-af1d-320650bf6fa2, queues: null, hungupBy: null"," ilyadushenko .csv"
"1606","Feb 02, 2022 09:55:59 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1607","Feb 02, 2022 09:57:05 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," ilyadushenko .csv"
"1608","Feb 02, 2022 10:00:23 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1609","Feb 02, 2022 10:00:24 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," ilyadushenko .csv"
"1610","Feb 02, 2022 10:06:58 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," ilyadushenko .csv"
"1611","Feb 02, 2022 10:06:59 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," ilyadushenko .csv"
"1612","Feb 02, 2022 10:07:00 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," ilyadushenko .csv"
"1613","Feb 02, 2022 10:07:04 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," ilyadushenko .csv"
"1614","Feb 02, 2022 10:33:05 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 50c655e0-45a4-4f8e-94a2-5cfae8067427, queues: null, hungupBy: null"," ilyadushenko .csv"
"1615","Feb 02, 2022 10:33:07 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1616","Feb 02, 2022 10:35:58 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," ilyadushenko .csv"
"1617","Feb 02, 2022 10:35:58 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," ilyadushenko .csv"
"1618","Feb 02, 2022 10:35:59 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," ilyadushenko .csv"
"1619","Feb 02, 2022 10:36:00 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," ilyadushenko .csv"
"1620","Feb 02, 2022 10:36:05 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," ilyadushenko .csv"
"1621","Feb 02, 2022 10:45:20 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: dcc2717e-91fd-4da6-a7d7-d1936df813a7, queues: null, hungupBy: null"," ilyadushenko .csv"
"1622","Feb 02, 2022 10:45:22 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1623","Feb 02, 2022 10:47:21 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," ilyadushenko .csv"
"1624","Feb 02, 2022 10:47:21 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," ilyadushenko .csv"
"1625","Feb 02, 2022 10:47:22 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," ilyadushenko .csv"
"1626","Feb 02, 2022 10:47:23 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," ilyadushenko .csv"
"1627","Feb 02, 2022 10:47:28 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," ilyadushenko .csv"
"1628","Feb 02, 2022 10:50:31 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: a49424f2-a6cb-4747-81b8-30774f90d4bf, queues: null, hungupBy: null"," ilyadushenko .csv"
"1629","Feb 02, 2022 10:50:33 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1630","Feb 02, 2022 10:52:11 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," ilyadushenko .csv"
"1631","Feb 02, 2022 10:53:30 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," ilyadushenko .csv"
"1632","Feb 02, 2022 10:53:31 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," ilyadushenko .csv"
"1633","Feb 02, 2022 10:53:32 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," ilyadushenko .csv"
"1634","Feb 02, 2022 10:53:37 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," ilyadushenko .csv"
"1635","Feb 02, 2022 11:07:43 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 87dca4c3-9b88-4e3f-9c32-a94a8cf2a5b1, queues: null, hungupBy: null"," ilyadushenko .csv"
"1636","Feb 02, 2022 11:07:48 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1637","Feb 02, 2022 11:12:00 pm","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1638","Feb 11, 2022 12:00:36 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1639","Feb 03, 2022 12:01:46 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1640","Feb 04, 2022 12:01:03 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1641","Feb 05, 2022 12:00:19 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1642",NA,"",""," ilyadushenko .csv"
"1643","Feb 07, 2022 03:02:20 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," ilyadushenko .csv"
"1644","Feb 08, 2022 12:00:49 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1645","Feb 09, 2022 12:00:02 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1646","Feb 10, 2022 12:01:17 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1647","Feb 01, 2022 12:01:18 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," ilyadushenko .csv"
"1648","Feb 02, 2022 12:00:29 am","Offline","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1649","Feb 02, 2022 03:00:08 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1650","Feb 02, 2022 03:00:12 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," paidamoyo .csv"
"1651","Feb 02, 2022 03:00:12 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," paidamoyo .csv"
"1652","Feb 02, 2022 03:00:13 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," paidamoyo .csv"
"1653","Feb 02, 2022 03:00:18 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," paidamoyo .csv"
"1654","Feb 02, 2022 03:06:58 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 7abc82a0-1a4a-4474-b3ed-984874cd6d55, queues: null, hungupBy: null"," paidamoyo .csv"
"1655","Feb 02, 2022 03:07:03 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1656","Feb 02, 2022 03:07:18 pm","Calling Customer","category: OUTBOUND, conversationType: Conversation Type: Voice, contactId: f07d4b4e-c2fd-4220-83a8-eccb5f20c84f, queues: null, hungupBy: null"," paidamoyo .csv"
"1657","Feb 02, 2022 03:07:21 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: f07d4b4e-c2fd-4220-83a8-eccb5f20c84f, queues: null, hungupBy: null"," paidamoyo .csv"
"1658","Feb 02, 2022 03:07:45 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: f07d4b4e-c2fd-4220-83a8-eccb5f20c84f, queues: null, hungupBy: null"," paidamoyo .csv"
"1659","Feb 02, 2022 03:07:46 pm","Dialout","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1660","Feb 02, 2022 03:09:06 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1661","Feb 02, 2022 03:14:14 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1662","Feb 02, 2022 03:14:16 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1663","Feb 02, 2022 03:16:01 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1664","Feb 02, 2022 03:16:02 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1665","Feb 02, 2022 03:18:02 pm","Dialout","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1666","Feb 02, 2022 03:18:04 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1667","Feb 02, 2022 03:21:23 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1668","Feb 02, 2022 03:21:25 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1669","Feb 02, 2022 03:24:18 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1670","Feb 02, 2022 03:24:19 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1671","Feb 02, 2022 03:27:47 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1672","Feb 02, 2022 03:27:49 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1673","Feb 02, 2022 03:33:14 pm","Non_Core_Work","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1674","Feb 02, 2022 03:36:19 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1675","Feb 02, 2022 03:39:03 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1676","Feb 02, 2022 03:40:16 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1677","Feb 02, 2022 03:43:46 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1678","Feb 02, 2022 03:43:47 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1679","Feb 02, 2022 03:46:36 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1680","Feb 02, 2022 03:46:38 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1681","Feb 02, 2022 03:47:30 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1682","Feb 02, 2022 03:47:31 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1683","Feb 02, 2022 03:51:51 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1684","Feb 02, 2022 03:51:52 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1685","Feb 02, 2022 03:53:39 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1686","Feb 02, 2022 03:53:41 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1687","Feb 02, 2022 03:55:10 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1688","Feb 02, 2022 03:55:11 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1689","Feb 02, 2022 03:59:04 pm","Dialout","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1690","Feb 02, 2022 03:59:05 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1691","Feb 02, 2022 04:05:08 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1692","Feb 02, 2022 04:05:10 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1693","Feb 02, 2022 04:11:04 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1694","Feb 02, 2022 04:11:05 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1695","Feb 02, 2022 04:15:14 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1696","Feb 02, 2022 04:15:16 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1697","Feb 02, 2022 04:15:24 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1698","Feb 02, 2022 04:17:46 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1699","Feb 02, 2022 04:22:44 pm","Break","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1700","Feb 02, 2022 04:34:45 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1701","Feb 02, 2022 04:43:17 pm","Dialout","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1702","Feb 02, 2022 04:43:19 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1703","Feb 02, 2022 04:48:32 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: fb7fed79-d0cd-4c38-b712-66920e4d09a5, queues: null, hungupBy: null"," paidamoyo .csv"
"1704","Feb 02, 2022 04:48:32 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: fb7fed79-d0cd-4c38-b712-66920e4d09a5, queues: null, hungupBy: null"," paidamoyo .csv"
"1705","Feb 02, 2022 04:48:33 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: fb7fed79-d0cd-4c38-b712-66920e4d09a5, queues: null, hungupBy: null"," paidamoyo .csv"
"1706","Feb 02, 2022 04:48:38 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: fb7fed79-d0cd-4c38-b712-66920e4d09a5, queues: null, hungupBy: null"," paidamoyo .csv"
"1707","Feb 02, 2022 04:53:25 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: fb7fed79-d0cd-4c38-b712-66920e4d09a5, queues: null, hungupBy: null"," paidamoyo .csv"
"1708","Feb 02, 2022 04:53:28 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1709","Feb 02, 2022 04:55:36 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1710","Feb 02, 2022 04:57:39 pm","Joining Customer","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 460d9353-8751-4f74-a2ef-e2452c049dd7, queues: null, hungupBy: null"," paidamoyo .csv"
"1711","Feb 02, 2022 04:57:39 pm","Connecting Agent","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 460d9353-8751-4f74-a2ef-e2452c049dd7, queues: null, hungupBy: null"," paidamoyo .csv"
"1712","Feb 02, 2022 04:57:40 pm","Connected","category: INBOUND, conversationType: Conversation Type: Voice, contactId: 460d9353-8751-4f74-a2ef-e2452c049dd7, queues: null, hungupBy: null"," paidamoyo .csv"
"1713","Feb 02, 2022 04:57:45 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 460d9353-8751-4f74-a2ef-e2452c049dd7, queues: null, hungupBy: null"," paidamoyo .csv"
"1714","Feb 02, 2022 05:35:51 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 460d9353-8751-4f74-a2ef-e2452c049dd7, queues: null, hungupBy: null"," paidamoyo .csv"
"1715","Feb 02, 2022 05:35:57 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1716","Feb 02, 2022 05:41:06 pm","Non_Core_Work","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1717","Feb 02, 2022 05:44:50 pm","Dialout","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1718","Feb 02, 2022 05:45:02 pm","Calling Customer","category: OUTBOUND, conversationType: Conversation Type: Voice, contactId: 32e3b7df-2923-4e38-81c1-5b5c270e473c, queues: null, hungupBy: null"," paidamoyo .csv"
"1719","Feb 02, 2022 05:45:16 pm","Busy","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 32e3b7df-2923-4e38-81c1-5b5c270e473c, queues: null, hungupBy: null"," paidamoyo .csv"
"1720","Feb 02, 2022 05:46:46 pm","Wrap Up","category: CONTACT, conversationType: Conversation Type: Voice, contactId: 32e3b7df-2923-4e38-81c1-5b5c270e473c, queues: null, hungupBy: null"," paidamoyo .csv"
"1721","Feb 02, 2022 05:46:48 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1722","Feb 02, 2022 05:51:56 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1723","Feb 02, 2022 05:58:58 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1724","Feb 02, 2022 05:59:00 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1725","Feb 02, 2022 06:02:49 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1726","Feb 02, 2022 06:02:51 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1727","Feb 02, 2022 06:04:33 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1728","Feb 02, 2022 06:04:35 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1729","Feb 02, 2022 06:06:11 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
"1730","Feb 02, 2022 06:06:13 pm","Available","category: STATE, conversationType: null, contactId: null, queues: US-EN ATO,US-EN Risk Tier 1,US-EN Disputes,CA-FR Risk,askupniewska-bpo@bpofit.com, hungupBy: null"," paidamoyo .csv"
"1731","Feb 02, 2022 06:08:03 pm","Seller_Extra_ACW","category: STATE, conversationType: null, contactId: null, queues: null, hungupBy: null"," paidamoyo .csv"
